695669826 129552;695669825 129552
326669186 91861114;326669186 91861113
658331886 91880880;658331887 91880880
293170727 92118575;293170728 92118575
141629879 92183211;141629879 92183212
166857740 92230838;166857741 92230838
697679437 92273529;697679436 92273529
500531723 92723885;500531723 92723884
462234825 92750807;462234825 92750806
362832275 92794521;362832276 92794521
534696672 92974496;534696671 92974496
361745472 93007434;361745473 93007434
140456189 93057665;140456189 93057664
290626195 93177491;290626195 93177490
928165375 93341007;928165375 93341008
920266870 93374716;920266871 93374716
464246530 93579122;464246530 93579123
635789403 93701513;635789403 93701514
655964610 94011736;655964611 94011736
221125641 94048059;221125641 94048058
860295717 94113183;860295716 94113183
324915320 94142364;324915320 94142365
825731237 94150251;825731237 94150252
148884967 94168441;148884966 94168441
242475835 94287893;242475836 94287893
251147064 94525750;251147064 94525751
619880474 94664060;619880474 94664061
238778028 94881604;238778027 94881604
968494875 94902197;968494875 94902198
422406864 94936678;422406864 94936677
815959635 94954583;815959634 94954583
208175262 94965970;208175262 94965969
862736495 95027555;862736494 95027555
514589119 95151839;514589119 95151838
557885107 95182233;557885106 95182233
971534718 95216420;971534718 95216421
141091205 95382653;141091206 95382653
119089919 95446625;119089919 95446626
399623438 95649158;399623438 95649157
38589430 95711408;38589430 95711409
364188956 95841190;364188955 95841190
591525281 96063725;591525282 96063725
884985900 96305810;884985901 96305810
223531226 96444446;223531225 96444446
652449687 96521857;652449687 96521856
897607130 96574448;897607131 96574448
810833307 96637367;810833307 96637366
382264101 96679887;382264102 96679887
616322528 96687678;616322527 96687678
176492756 96739110;176492756 96739109
391840678 96775052;391840677 96775052
316190963 96916009;316190963 96916008
687413209 96993675;687413209 96993676
668340660 97089436;668340659 97089436
23411490 97091702;23411490 97091703
977666016 97093986;977666015 97093986
551421566 97142270;551421566 97142271
874626327 97336553;874626326 97336553
171553867 97658753;171553867 97658752
301702372 97714294;301702373 97714294
280222956 97784420;280222955 97784420
65867502 97855750;65867502 97855749
290322283 98069423;290322283 98069424
301563486 98168604;301563486 98168605
605107084 98252092;605107085 98252092
638904232 98403684;638904232 98403683
887840283 98442329;887840284 98442329
614104402 98505380;614104403 98505380
438347110 98677242;438347109 98677242
666371276 98762062;666371277 98762062
356587437 98913239;356587438 98913239
765554425 98970589;765554425 98970588
718246788 99009232;718246787 99009232
49315941 99038327;49315940 99038327
908082540 99142474;908082541 99142474
698757435 99254245;698757435 99254246
558153720 99365988;558153721 99365988
633791362 99371754;633791362 99371753
316354939 99452603;316354940 99452603
328801978 99499966;328801977 99499966
736469699 99509815;736469699 99509816
239007070 99573510;239007071 99573510
434178674 99614490;434178674 99614489
946521930 99675114;946521931 99675114
990831108 99882288;990831108 99882289
205628753 99902855;205628754 99902855
212890210 100042848;212890209 100042848
607481090 100115754;607481089 100115754
258397710 100265786;258397711 100265786
11471656 100494584;11471656 100494585
260234888 100625214;260234889 100625214
127414036 100627076;127414036 100627075
786723861 100986269;786723862 100986269
961907570 101313030;961907571 101313030
819637135 101391751;819637135 101391752
172237111 101799605;172237110 101799605
512130225 101888319;512130225 101888320
151501652 102130946;151501653 102130946
277616549 102189641;277616549 102189640
356336996 102268912;356336997 102268912
945679031 102275397;945679031 102275398
452973862 102390388;452973863 102390388
989001096 102419128;989001095 102419128
254366028 102661830;254366027 102661830
860306473 102773713;860306473 102773714
300441310 102838106;300441311 102838106
371422037 102981883;371422036 102981883
783804129 103055891;783804129 103055890
187857984 103066586;187857984 103066587
803827059 103179627;803827060 103179627
746774357 103399553;746774358 103399553
381694822 103431638;381694823 103431638
363819376 103437126;363819377 103437126
115437300 103586002;115437300 103586001
107183890 103621950;107183890 103621951
667013437 103699075;667013438 103699075
374835199 103835333;374835199 103835334
367640477 104186839;367640478 104186839
559653335 104266237;559653335 104266238
259822947 104583659;259822946 104583659
501857768 104642214;501857767 104642214
855422914 104663756;855422913 104663756
527324980 104738402;527324980 104738401
900186996 104741492;900186997 104741492
691553885 104826405;691553886 104826405
333730562 104909068;333730561 104909068
305448955 104980435;305448955 104980434
340556297 105079283;340556298 105079283
203298441 105163249;203298441 105163248
541222012 105280776;541222013 105280776
759554958 105482552;759554958 105482551
654114524 105495792;654114524 105495791
882949623 105673467;882949624 105673467
911598337 105732557;911598338 105732557
45541459 105807487;45541460 105807487
773897725 105874409;773897725 105874408
995884304 105956664;995884304 105956665
325826365 106065147;325826364 106065147
768791787 106099957;768791787 106099956
112806863 106174703;112806863 106174702
748221446 106360142;748221447 106360142
352221864 106374054;352221863 106374054
24380047 106396853;24380047 106396854
840938127 106486405;840938128 106486405
924710477 106496757;924710477 106496758
673251466 106497028;673251465 106497028
170552947 106528039;170552948 106528039
83968981 106535269;83968981 106535268
709460936 106553194;709460936 106553195
126874027 106561829;126874026 106561829
160714527 106643131;160714527 106643130
768880954 106655042;768880954 106655043
547676572 106669378;547676572 106669377
573876373 106708115;573876373 106708116
505739581 107025445;505739582 107025445
575843429 107045329;575843429 107045328
202178532 107065158;202178532 107065157
706465647 107091419;706465647 107091418
215499310 107186112;215499310 107186111
872296823 107188443;872296822 107188443
906234270 107249458;906234271 107249458
420342094 107251042;420342094 107251041
592959412 107283706;592959412 107283707
464089249 107319003;464089248 107319003
84083385 107329773;84083386 107329773
532555501 107340497;532555500 107340497
687976473 107370557;687976473 107370556
253442993 107510401;253442993 107510402
556424304 107665580;556424305 107665580
576130778 107739146;576130779 107739146
441576133 107739611;441576133 107739610
47175786 108032970;47175787 108032970
613704485 108090663;613704486 108090663
690641880 108129118;690641880 108129119
644711430 108349438;644711430 108349439
490612787 108364433;490612787 108364432
561448569 108498511;561448569 108498510
257028960 108554394;257028960 108554393
960180739 108669861;960180739 108669862
950848177 108843375;950848177 108843374
449465025 109027177;449465025 109027178
823323485 109084529;823323484 109084529
151270665 109179681;151270666 109179681
634798930 109186928;634798931 109186928
994865444 109236102;994865443 109236102
301680188 109247842;301680187 109247842
902140938 109492522;902140938 109492523
872259446 109755006;872259446 109755005
999242349 109823021;999242349 109823020
650930012 109900406;650930013 109900406
234182017 110157023;234182017 110157024
418358044 110201180;418358044 110201181
684809857 110419455;684809857 110419454
343827318 110724288;343827319 110724288
965528274 110810118;965528274 110810117
899423205 110836847;899423205 110836846
203260640 110856000;203260640 110855999
19416735 110930893;19416735 110930894
530859233 111037725;530859234 111037725
510896801 111098231;510896800 111098231
951647857 111215453;951647858 111215453
412806480 111368150;412806480 111368151
73812042 111411218;73812041 111411218
726767930 111432176;726767931 111432176
650510861 111523699;650510860 111523699
427859668 111801358;427859668 111801359
756279535 111836301;756279535 111836302
117154684 111912512;117154683 111912512
859688885 111925909;859688886 111925909
404189611 112046747;404189610 112046747
434932536 112300184;434932536 112300185
168910364 112537488;168910365 112537488
452253254 112568690;452253255 112568690
631315123 112571359;631315123 112571358
377827518 112811210;377827518 112811211
336061140 112854116;336061140 112854117
888299310 112860682;888299311 112860682
579221423 112912683;579221423 112912682
716010740 113010978;716010739 113010978
918587350 113041396;918587349 113041396
757359722 113122090;757359722 113122091
271283563 113206927;271283564 113206927
49411205 113244535;49411205 113244534
711621034 113256148;711621033 113256148
544326863 113434373;544326863 113434374
934834645 113530657;934834645 113530656
458723548 113646308;458723547 113646308
392280109 113662195;392280110 113662195
130201807 113691231;130201807 113691232
506781133 113734465;506781133 113734464
363433658 113755834;363433659 113755834
322174812 113794566;322174812 113794567
369715320 114025782;369715320 114025781
518279664 114088108;518279664 114088109
394968565 114385065;394968566 114385065
745842306 114385800;745842306 114385801
855645847 114427753;855645846 114427753
57228002 114681550;57228002 114681551
202048946 114780554;202048946 114780553
508136216 114828676;508136216 114828675
172398713 114844971;172398713 114844970
393899396 114901636;393899397 114901636
760902145 115010849;760902146 115010849
622732425 115037433;622732425 115037432
304912516 115043840;304912516 115043839
796176239 115098691;796176240 115098691
470539531 115108327;470539532 115108327
11054681 115129049;11054681 115129048
494746488 115147962;494746489 115147962
348765213 115218917;348765214 115218917
160650160 115228482;160650159 115228482
629082840 115235412;629082839 115235412
705174971 115250453;705174971 115250452
291064283 115301425;291064282 115301425
274820344 115490632;274820344 115490633
806302481 115516363;806302480 115516363
331446342 115544344;331446343 115544344
163913393 115601465;163913393 115601466
190312483 115663003;190312482 115663003
400414797 116011307;400414797 116011308
466771893 116048599;466771892 116048599
111827150 116197296;111827151 116197296
30426992 116215710;30426992 116215711
954275540 116229484;954275539 116229484
890788591 116463451;890788591 116463450
425725458 116501556;425725458 116501555
908617996 116504296;908617996 116504297
638949303 116559885;638949304 116559885
26593471 116733211;26593471 116733212
690235599 116996345;690235598 116996345
448624493 117043299;448624492 117043299
111661756 117053136;111661755 117053136
790140120 117138204;790140121 117138204
447108217 117438115;447108218 117438115
861857422 117473178;861857421 117473178
340933436 117642622;340933437 117642622
431029723 117688885;431029723 117688886
48609149 117736533;48609148 117736533
653192433 117886765;653192434 117886765
103287374 117889828;103287374 117889829
54148825 117917181;54148826 117917181
926289493 117970823;926289493 117970822
502961829 118252355;502961830 118252355
33158682 118377004;33158682 118377003
477096931 118591445;477096932 118591445
498953827 118634061;498953828 118634061
915220151 118770065;915220150 118770065
62847360 118861632;62847360 118861633
340841121 119129811;340841121 119129812
669053346 119232748;669053346 119232749
775501743 119377423;775501743 119377422
859204201 119402519;859204200 119402519
438503241 119593041;438503241 119593042
20211475 119747171;20211474 119747171
591305047 119749745;591305047 119749746
617735829 120052715;617735829 120052714
746342628 120069686;746342629 120069686
987311876 120141378;987311876 120141377
600334264 120180544;600334263 120180544
739879049 120256311;739879049 120256310
436225164 120257980;436225164 120257981
442854217 120367507;442854218 120367507
40274147 120443295;40274147 120443296
406695859 120454007;406695860 120454007
656617752 120546560;656617752 120546559
738829782 120613684;738829782 120613683
908731382 120719368;908731381 120719368
795606049 121139563;795606048 121139563
506323821 121191717;506323820 121191717
690315445 121243631;690315445 121243632
